url,id,make,model,price,year,type,status,mileage,trim,scraped_at,address,city,state,zip,mpg_city,mpg_hwy,cylinders_count,engine,horsepower,torque,fuel_type,drivetrain,color,transmission,doors,seats,vin,stock_number,curb_weight,msrp,displacement,transmission_type,depreciation_rate,mpg_combined
https://www.carvana.com/vehicle/1904239,1904239,Chevrolet,Malibu,19990,2015,Sedan,Available,57831,LT Sedan 4D,2021-10-09 13:38:45,1951 Morgan Rd,Bessemer,AL,35022,25.0,36.0,4.0,"4-Cyl, 2.5 Liter",,,Gas,FWD,Black,"Auto, 6-Spd w/OD & Man Md",4,5,1G11C5SL8FF130039,2001088713,3439.0,24435,,automatic,-3.2910335770328314,28.98550724637681
https://www.carvana.com/vehicle/2004336,2004336,Nissan,Versa,18990,2019,Sedan,Available,29564,SV Sedan 4D,2021-10-09 13:38:46,63 Pierce Rd,Winder,GA,30680,31.0,39.0,4.0,"4-Cyl, 1.6 Liter",109.0,107.0,Gas,FWD,Silver,"Automatic, CVT w/Xtronic",4,5,3N1CN7AP6KL846869,2001276226,2494.0,17015,1.6,automatic,5.6444060188133305,34.152542372881356
https://www.carvana.com/vehicle/1974555,1974555,Nissan,Versa,19590,2020,Sedan,Available,21079,S Sedan 4D,2021-10-09 13:38:49,1951 Morgan Rd,Bessemer,AL,35022,27.0,35.0,4.0,"4-Cyl, 1.6 Liter",122.0,114.0,Gas,FWD,Gray,"Manual, 5-Spd",4,5,3N1CN8BV6LL887443,2001249453,2599.0,15755,1.6,manual,24.341478895588708,30.095541401273884
https://www.carvana.com/vehicle/2000710,2000710,Jeep,Cherokee,19990,2018,SUV,Available,73235,Latitude Sport Utility 4D,2021-10-09 13:38:52,63 Pierce Rd,Winder,GA,30680,15.0,22.0,4.0,"4-Cyl, Flex Fuel, 2.4 Liter",180.0,171.0,FlexFuel,FWD,Blue,"Automatic, 9-Spd",4,5,1C4PJLCB6JD524371,2001242524,3953.0,28735,2.4,automatic,-11.393170399061237,17.50663129973475
https://www.carvana.com/vehicle/1836466,1836466,Kia,Forte,19590,2018,Sedan,Available,19639,LX Sedan 4D,2021-10-09 13:38:55,1123 Cantrell Sansom Rd,Blue Mound,TX,76131,29.0,37.0,4.0,"4-Cyl, 2.0 Liter",,,Gas,FWD,Red,"Automatic, 6-Spd w/Sportmatic",4,5,3KPFL4A77JE232320,2001061825,2928.0,18045,,automatic,2.7761906029980077,32.12574850299401
https://www.carvana.com/vehicle/1967153,1967153,Nissan,Kicks,22990,2019,SUV,Available,27750,SR Sport Utility 4D,2021-10-09 13:38:57,1925 Concord Pkwy S,Concord,NC,28027,31.0,36.0,4.0,"4-Cyl, 1.6 Liter",122.0,114.0,Gas,FWD,Red,"Auto, CVT Xtronic",4,5,3N1CP5CU2KL549003,2001245805,2672.0,22065,1.6,automatic,2.0745607527484333,33.06666666666666
https://www.carvana.com/vehicle/1994134,1994134,Nissan,Rogue,20590,2015,SUV,Available,23102,S Sport Utility 4D,2021-10-09 13:39:00,1951 Morgan Rd,Bessemer,AL,35022,25.0,32.0,4.0,"4-Cyl, 2.5 Liter",170.0,175.0,Gas,AWD,Black,"Auto, CVT Xtronic",4,7,KNMAT2MV5FP577846,2001230142,3393.0,23940,2.5,automatic,-2.481121054215085,27.72963604852686
https://www.carvana.com/vehicle/1994036,1994036,Ford,Escape,17990,2014,SUV,Available,39332,SE Sport Utility 4D,2021-10-09 13:39:02,63 Pierce Rd,Winder,GA,30680,23.0,32.0,4.0,"4-Cyl, EcoBoost, 1.6L",,,Gas,2WD,Gray,"Auto, 6-Spd w/SelShft",4,5,1FMCU0GX5EUD13612,2001271783,3502.0,26445,1.6,automatic,-5.354879733793883,26.33273703041145
https://www.carvana.com/vehicle/1942206,1942206,Toyota,Corolla,24590,2020,Sedan,Available,19076,LE Sedan 4D,2021-10-09 13:39:04,63 Pierce Rd,Winder,GA,30680,30.0,38.0,4.0,"4-Cyl, 1.8 Liter",,,Gas,FWD,Gray,"Automatic, CVTi-S",4,5,JTDEPRAE2LJ094039,2001133837,2955.0,20905,,automatic,17.627361875149482,33.13953488372093
https://www.carvana.com/vehicle/1970747,1970747,Volkswagen,Passat,19990,2016,Sedan,Available,33836,1.8T R-Line Sedan 4D,2021-10-09 13:39:07,63 Pierce Rd,Winder,GA,30680,25.0,38.0,4.0,"4-Cyl, Turbo, 1.8 Liter",,,Gas,FWD,Silver,"Auto, 6-Spd Tiptronic Spt",4,5,1VWAS7A30GC063010,2001251634,3263.0,24795,2.0,automatic,-4.2167130816598615,29.548989113530325
https://www.carvana.com/vehicle/1973773,1973773,Volkswagen,Passat,17590,2017,Sedan,Available,59145,1.8T S Sedan 4D,2021-10-09 13:39:09,1951 Morgan Rd,Bessemer,AL,35022,23.0,34.0,4.0,"4-Cyl, Turbo, 1.8 Liter",170.0,184.0,Gas,FWD,Gray,"Auto, 6-Spd Triptronic Spt",4,5,1VWAT7A39HC002981,2001243008,3263.0,23585,1.8,automatic,-7.069667781890409,26.919104991394146
https://www.carvana.com/vehicle/1970666,1970666,Chevrolet,Impala Limited,15990,2016,Sedan,Available,59318,LT Sedan 4D,2021-10-09 13:39:11,1123 Cantrell Sansom Rd,Blue Mound,TX,76131,18.0,30.0,6.0,"V6, 3.6 Liter",300.0,262.0,Gas,FWD,White,"Automatic, 6-Spd",4,5,2G1WB5E39G1150636,2001199570,3555.0,27865,3.6,automatic,-10.513425615374173,21.95121951219512
https://www.carvana.com/vehicle/1959779,1959779,Bmw,i3,19990,2015,Hatchback,Available,22998,Hatchback 4D,2021-10-09 13:39:14,1951 Morgan Rd,Bessemer,AL,35022,,,,AC Electric Motor,168.0,184.0,Electric,RWD,Silver,"Automatic, 1-Spd",4,4,WBY1Z2C59FV287409,2001228013,,43395,,automatic,-12.118893404466968,
https://www.carvana.com/vehicle/1841413,1841413,Toyota,Camry,20590,2017,Sedan,Available,63546,SE Sedan 4D,2021-10-09 13:39:16,1123 Cantrell Sansom Rd,Blue Mound,TX,76131,24.0,33.0,4.0,"4-Cyl, 2.5 Liter",,,Gas,FWD,Blue,"Auto, 6-Spd SeqShft",4,5,4T1BF1FK4HU758378,2001067224,3300.0,25084,,automatic,-4.815794627708225,27.35751295336787
https://www.carvana.com/vehicle/1871765,1871765,Honda,Accord,22990,2017,Coupe,Available,60776,EX Coupe 2D,2021-10-09 13:39:18,63 Pierce Rd,Winder,GA,30680,26.0,34.0,4.0,"4-Cyl, i-VTEC, 2.4 Liter",,,Gas,FWD,Black,"Auto, CVT w/Sport Mode",2,5,1HGCT1B73HA009397,2001052019,3336.0,28389,,automatic,-5.136920444960857,29.07894736842105
https://www.carvana.com/vehicle/1997548,1997548,Mitsubishi,Outlander Sport,17990,2015,SUV,Available,33567,ES Sport Utility 4D,2021-10-09 13:39:21,63 Pierce Rd,Winder,GA,30680,24.0,30.0,4.0,"4-Cyl, 2.0 Liter",148.0,145.0,Gas,2WD,Black,"Manual, 5-Spd",4,5,4A4AP3AU2FE019205,2001278546,3021.0,21645,2.0,manual,-3.035611667709104,26.373626373626372
https://www.carvana.com/vehicle/1952518,1952518,Chrysler,300,17990,2013,Sedan,Available,60580,300 Sedan 4D,2021-10-09 13:39:23,63 Pierce Rd,Winder,GA,30680,19.0,31.0,6.0,"V6, 3.6 Liter",292.0,260.0,Gas,RWD,White,"Automatic, 8-Spd",4,5,2C3CCAAG7DH632103,2001229007,3999.0,31715,3.6,automatic,-6.841860611924721,23.0078125
